X_pc,Y_pc,vr,d_vr,FeH,d_FeH,flag,P_member_position
-4817.302,-804.971,999.0,999.0,-0.59,0.25,0,9.370811688886198e-292
164.639,1517.877,999.0,999.0,-0.67,0.2,0,2.745951869609816e-13
2400.995,3484.809,999.0,999.0,-1.1,0.27,0,1.2275094213764046e-149
41.244,3729.523,9.037,5.52,-0.64,0.27,0,6.831851040106658e-101
-1009.827,1782.802,999.0,999.0,-1.22,0.22,0,6.976983514419248e-34
3259.194,2948.197,999.0,999.0,-1.0,0.21,0,1.9981407215713523e-173
3085.045,-476.212,-2.404,4.01,-0.49,0.21,0,7.463726706214419e-86
-2831.303,-1079.998,999.0,999.0,-0.64,0.26,0,1.4838613220115556e-118
3419.034,1629.161,999.0,999.0,-0.84,0.26,0,6.6767441157608526e-133
-746.995,-765.01,999.0,999.0,-0.79,0.3,0,2.3321479982040307e-16
-1092.767,3942.806,-25.509,5.04,-0.48,0.25,0,6.418688925364908e-126
-1968.998,1321.853,999.0,999.0,-0.76,0.21,0,7.629460032433313e-59
2389.706,-2009.516,999.0,999.0,-0.9,0.22,0,3.946167126325202e-77
631.674,-1577.997,999.0,999.0,-1.1,0.28,0,1.3788198529880046e-21
175.766,571.958,999.0,999.0,-0.67,0.27,0,0.9437075897538385
-4633.104,632.786,-7.412,3.93,-0.72,0.25,0,6.897116590270231e-256
4043.316,-3458.021,999.0,999.0,-0.83,0.26,0,3.0178062760577338e-236
356.614,-755.345,999.0,999.0,-0.69,0.22,0,0.0004869391305463606
2533.811,-644.539,999.0,999.0,-0.61,0.25,0,7.878306584691574e-57
2765.654,1782.185,999.0,999.0,-0.83,0.21,0,2.491457377808921e-95
-4560.02,-761.612,50.631,5.83,-0.3,0.21,0,9.58174284576854e-263
-439.395,4502.416,-23.47,4.27,-0.95,0.24,0,2.6419463510400965e-151
-2492.151,548.705,46.611,4.16,-0.48,0.3,0,2.0658180734597604e-79
-2598.26,4121.5,999.0,999.0,-0.55,0.22,0,3.8458045347961624e-196
-2226.062,798.27,999.0,999.0,-0.99,0.26,0,1.0747848297775376e-65
-4372.553,-293.539,999.0,999.0,-0.45,0.3,0,5.048280440764404e-235
2750.759,416.396,999.0,999.0,-0.4,0.24,0,5.830177237703803e-68
1968.711,1336.213,999.0,999.0,-0.53,0.26,0,4.3432597861041866e-45
3609.945,-520.959,999.0,999.0,-0.39,0.24,0,4.801982767324176e-121
4993.694,-79.888,56.901,4.2,-0.34,0.3,0,3.41912666477784e-242
-4201.836,-4272.66,999.0,999.0,-0.53,0.29,0,0.0
-645.73,-123.44,999.0,999.0,-0.35,0.3,0,1.947303113283735e-07
-1562.57,4642.525,999.0,999.0,-0.01,0.27,0,7.179608650831709e-184
3867.595,-3744.634,7.244,4.21,-0.79,0.23,0,1.9068540773698408e-238
-541.816,1044.0,999.0,999.0,-0.87,0.3,0,2.4781833028427166e-10
-4316.484,-4026.692,999.0,999.0,-0.71,0.23,0,0.0
1684.3,-3638.227,999.0,999.0,-0.73,0.28,0,6.4848762787933e-125
2336.634,1312.444,999.0,999.0,-0.81,0.3,0,1.6127366389632736e-60
3296.806,3109.33,999.0,999.0,-0.94,0.28,0,2.6908825287542944e-184
1096.563,-43.97,49.682,4.83,-1.21,0.22,0,9.69673003146475e-06
-3745.295,-538.556,999.0,999.0,-0.8,0.21,0,2.4683022501906122e-179
4559.944,-4010.094,999.0,999.0,-1.14,0.26,0,2.37875760834037e-309
-4197.846,442.505,999.0,999.0,-0.78,0.26,0,5.086009128531134e-212
-4079.625,-2401.056,999.0,999.0,-0.92,0.23,0,9.080616634886703e-270
-2900.301,2317.79,999.0,999.0,-0.61,0.25,0,1.0401493996030078e-133
3806.704,-3905.097,999.0,999.0,-0.69,0.22,0,2.8513191103360233e-243
1258.321,2392.716,999.0,999.0,-1.12,0.26,0,1.352821826588342e-53
3483.997,4424.608,5.055,4.75,-0.35,0.24,0,5.756788284981677e-281
4324.936,273.379,18.903,5.19,-0.16,0.27,0,3.6961563590952743e-180
4123.333,-7.153,24.055,4.08,-0.81,0.21,0,6.383505442109943e-161
-4892.671,-4203.888,999.0,999.0,-0.63,0.21,0,0.0
2018.332,1757.625,53.823,4.35,-0.83,0.23,0,8.762815789072566e-58
-1926.513,1520.597,999.0,999.0,-0.99,0.2,0,2.4645376697245103e-60
-2430.2,-711.729,2.011,2.14,-0.75,0.28,0,4.006086097639927e-85
-2975.9,-3997.896,999.0,999.0,-0.51,0.2,0,3.4721635026133637e-267
-4714.546,-1082.204,999.0,999.0,-0.29,0.22,0,3.2493256698233695e-287
499.507,3456.593,1.344,4.27,-0.61,0.26,0,1.8912179785540464e-88
3765.134,-441.38,999.0,999.0,-0.46,0.22,0,3.4400808762058126e-132
-2296.497,300.883,999.0,999.0,-0.74,0.23,0,4.757861913213329e-68
1443.724,1473.809,999.0,999.0,-1.11,0.27,0,1.732347800303148e-30
210.336,3199.675,999.0,999.0,-0.97,0.27,0,3.538684680488317e-73
-2143.965,4388.458,999.0,999.0,-0.74,0.23,0,1.3333653906505139e-189
-3959.489,3119.687,999.0,999.0,-0.95,0.28,0,4.6736677684900516e-243
-4116.517,2946.984,999.0,999.0,-0.97,0.28,0,3.7416190311978996e-250
3021.549,-2148.191,999.0,999.0,-0.36,0.22,0,3.513943158482425e-113
3766.735,-4996.136,999.0,999.0,-0.86,0.24,0,4.0019317313e-314
2939.311,1489.847,999.0,999.0,-0.68,0.22,0,2.2747657728436458e-97
3317.547,-1283.294,999.0,999.0,-0.63,0.26,0,1.0427580470498346e-109
1243.892,-2034.843,999.0,999.0,-0.85,0.22,0,1.512609698566781e-42
-4522.474,-1.768,999.0,999.0,-0.59,0.27,0,4.641837205500951e-247
-1790.991,2859.679,-32.235,5.42,-0.65,0.29,0,2.523011477389585e-94
-1031.294,-2869.059,999.0,999.0,-0.87,0.24,0,4.396302466280696e-93
-3635.094,4655.907,999.0,999.0,-0.62,0.28,0,5.644271950164294e-299
1361.779,2240.842,999.0,999.0,-0.6,0.25,0,8.864904044189853e-51
851.657,-1022.042,999.0,999.0,-0.76,0.27,0,2.8849640227331093e-11
2152.396,2675.598,999.0,999.0,-0.93,0.25,0,7.964735948753658e-97
-1162.801,1236.044,999.0,999.0,-0.28,0.25,0,4.759112832699742e-27
-3767.782,3796.889,999.0,999.0,-0.86,0.25,0,1.3990472420824018e-258
-4101.821,2030.544,999.0,999.0,-0.64,0.24,0,2.137491838312461e-220
-4336.996,1651.256,999.0,999.0,-0.82,0.23,0,6.621313407637187e-235
-3650.283,-3074.869,101.514,5.34,-0.87,0.21,0,2.1187760038112545e-264
2567.314,-3989.809,999.0,999.0,-0.71,0.22,0,9.198656814880625e-177
-1469.964,-4586.951,-60.277,4.01,-0.67,0.24,0,1.5569311101817042e-219
1072.496,4965.34,999.0,999.0,-0.47,0.23,0,2.229382627824489e-198
-1981.024,-1382.424,999.0,999.0,-0.81,0.22,0,2.412400046593561e-75
345.637,-3559.647,999.0,999.0,-1.14,0.28,0,1.1925516752836718e-105
4211.051,-4861.16,999.0,999.0,-0.93,0.24,0,0.0
-1598.987,3480.729,999.0,999.0,-0.73,0.23,0,2.0856282949482474e-115
2253.233,-2749.875,42.961,2.61,-0.29,0.24,0,1.0945804997223383e-98
279.347,-3221.035,999.0,999.0,-0.63,0.3,0,5.704612785590555e-87
472.638,-3623.283,999.0,999.0,-0.97,0.25,0,4.012317424692659e-109
-2181.83,-2416.537,999.0,999.0,-0.56,0.27,0,2.9562630715612875e-123
-2024.029,4065.904,999.0,999.0,-0.53,0.25,0,2.6088496004637864e-164
3913.605,3368.976,999.0,999.0,-0.52,0.23,0,1.216137595885932e-246
-4923.405,88.66,999.0,999.0,-0.12,0.27,0,9.367043455140914e-290
-3587.504,-187.181,999.0,999.0,-0.62,0.24,0,6.693320362337431e-161
-3348.455,-548.381,999.0,999.0,-1.39,0.22,0,2.980336727853541e-146
1790.709,1248.415,999.0,999.0,-0.71,0.26,0,1.3992013122573649e-36
3136.562,415.424,999.0,999.0,-0.58,0.2,0,8.52677527622901e-91
-2617.854,2009.712,999.0,999.0,-0.67,0.2,0,1.7562055254307902e-107
835.234,-525.437,999.0,999.0,-0.7,0.22,0,0.00020166817955950288
141.39,3740.503,999.0,999.0,-0.69,0.22,0,9.783167886433246e-102
3848.49,-3940.257,999.0,999.0,-1.2,0.21,0,2.3968888206928903e-248
-2443.008,-461.112,999.0,999.0,-0.96,0.2,0,5.1894539556307206e-82
-1991.443,-1819.611,999.0,999.0,-0.78,0.28,0,2.0602597052650995e-89
4739.334,-4419.982,999.0,999.0,-0.4,0.23,0,0.0
-2640.2,1399.599,-13.155,3.92,-0.92,0.29,0,3.758742696121429e-96
3571.452,3962.743,-9.389,5.19,-0.67,0.23,0,1.8819394182029983e-255
-66.866,1503.39,999.0,999.0,-0.84,0.22,0,1.7471232151991442e-13
-808.098,2314.906,999.0,999.0,-0.96,0.24,0,8.848437238705883e-45
-2873.634,-1733.325,-23.753,4.12,-0.4,0.28,0,1.3774058852589412e-140
-3848.49,2359.792,999.0,999.0,-0.93,0.22,0,1.2988028527384322e-206
2570.159,77.922,999.0,999.0,-0.83,0.3,0,1.6629034409638905e-56
-2407.005,-3313.674,999.0,999.0,-0.78,0.23,0,4.623526782381878e-183
-4550.694,4412.063,-14.042,2.14,-1.11,0.29,0,0.0
3189.192,454.62,999.0,999.0,-0.88,0.2,0,1.551994719149941e-94
4234.391,1170.251,65.305,4.53,-1.09,0.26,0,3.0424746778216357e-186
1883.408,975.027,999.0,999.0,-0.49,0.27,0,5.903745878936042e-35
4943.445,3530.124,999.0,999.0,-0.67,0.26,0,0.0
2378.226,-924.146,999.0,999.0,-0.78,0.25,0,1.168846873673112e-52
3989.207,4080.497,999.0,999.0,-0.36,0.26,0,4.327563584797356e-298
-924.223,969.244,999.0,999.0,-0.71,0.3,0,4.693812879678387e-17
4572.002,-2958.273,999.0,999.0,-0.94,0.26,0,6.920258753979198e-257
1680.107,-641.643,999.0,999.0,-0.75,0.23,0,3.203315867118309e-23
-3389.893,-2435.823,999.0,999.0,-0.5,0.3,0,8.57100838690196e-209
-3957.573,3926.664,-53.295,4.26,-0.68,0.27,0,2.058261752374228e-281
740.277,-759.323,999.0,999.0,-0.74,0.22,0,4.416964998928282e-06
3211.08,3137.723,1.177,4.8,-1.03,0.27,0,8.982255691524452e-180
-3519.574,-679.887,999.0,999.0,-0.48,0.22,0,1.7683412889116342e-162
2666.113,-3915.428,999.0,999.0,-0.65,0.26,0,1.116673177752955e-176
-2190.572,-1539.661,999.0,999.0,-0.6,0.25,0,4.639344875798259e-91
-4689.646,1695.846,999.0,999.0,-0.88,0.22,0,1.8987901899522862e-271
-3398.808,-419.672,999.0,999.0,-1.04,0.27,0,2.6136158408645853e-148
-4749.577,1606.638,999.0,999.0,-0.7,0.23,0,2.6222771429880043e-276
-136.399,-947.272,999.0,999.0,-0.9,0.23,0,2.7164979296269647e-09
3381.884,-2476.551,999.0,999.0,-1.1,0.26,0,2.7115409842943194e-146
-3155.661,4722.878,999.0,999.0,-0.93,0.26,0,9.203546725210551e-269
4447.968,1164.405,999.0,999.0,-0.33,0.28,0,1.6477375911527649e-205
-2966.083,-4555.724,999.0,999.0,-0.82,0.26,0,2.368919575574121e-308
-543.906,3760.312,999.0,999.0,-0.63,0.22,0,9.328838811966544e-106
661.753,-4728.515,999.0,999.0,-0.56,0.2,0,1.938687906926594e-184
-438.085,4290.995,35.074,4.71,-0.95,0.27,0,4.147484957786081e-137
-565.098,3344.893,999.0,999.0,-0.78,0.25,0,8.231233473646364e-84
-3333.973,4070.889,999.0,999.0,-0.24,0.3,0,3.0520255261388346e-240
52.158,2290.367,999.0,999.0,-0.34,0.25,0,4.3201048721550803e-35
447.425,4391.113,999.0,999.0,-0.9,0.28,0,7.446636079408184e-145
-3429.31,501.896,12.63,4.23,-1.28,0.26,0,2.4852587453505695e-144
-3863.464,775.144,999.0,999.0,-0.78,0.28,0,1.8685342543836952e-181
-982.88,1823.855,999.0,999.0,-0.9,0.26,0,3.049648410055721e-34
-326.253,-2217.426,999.0,999.0,-0.77,0.29,0,2.782094019290771e-47
-3734.428,1450.384,999.0,999.0,-0.89,0.26,0,1.0513774675085308e-176
-134.29,-4966.93,999.0,999.0,-0.56,0.28,0,3.584716673671646e-209
4913.948,-3147.913,-37.526,4.17,-0.78,0.26,0,5.149519121428251e-297
3271.9,478.367,34.184,4.63,-0.72,0.28,0,3.3968322870569207e-100
-939.942,-4085.995,-5.433,5.83,-0.54,0.24,0,2.4580620047723243e-162
109.673,2713.037,999.0,999.0,-1.01,0.22,0,5.169059436886768e-51
0.001,1678.382,999.0,999.0,-1.07,0.27,0,3.0435339728844085e-17
-1659.409,-2965.211,999.0,999.0,-0.98,0.29,0,9.434744419843316e-123
-905.839,4269.828,999.0,999.0,-1.44,0.24,0,3.9939141088326274e-142
-2921.812,-504.278,999.0,999.0,-0.75,0.26,0,1.1510070966787165e-113
547.177,-1985.005,999.0,999.0,-0.92,0.24,0,2.314203623272838e-33
4799.237,-1846.61,999.0,999.0,-0.98,0.29,0,8.604097349907664e-241
-398.04,-3598.136,999.0,999.0,-0.84,0.26,0,1.2329646660682186e-116
-4287.503,-3306.217,-1.771,4.41,-0.71,0.21,0,0.0
4584.178,1257.154,999.0,999.0,-0.59,0.2,0,1.2522463543938542e-220
-4542.274,3812.439,999.0,999.0,-0.68,0.21,0,0.0
-3993.677,2482.946,8.886,3.93,-0.88,0.27,0,5.10709563863319e-223
-962.773,4145.972,999.0,999.0,-0.94,0.23,0,2.157541559859426e-135
-1651.739,-3027.275,999.0,999.0,-0.9,0.24,0,1.1461764670633188e-125
3748.165,-764.16,-18.012,4.49,-0.55,0.28,0,6.601495493913842e-133
-1896.873,4552.281,999.0,999.0,-0.87,0.22,0,8.082248919751746e-190
960.398,3323.213,999.0,999.0,-0.25,0.3,0,1.4647841308300134e-88
-20.753,1925.049,48.559,4.75,-0.54,0.24,0,8.260976495075459e-24
4976.348,-4670.379,999.0,999.0,-0.88,0.27,0,0.0
2463.905,1450.949,999.0,999.0,-0.85,0.22,0,5.650308637989334e-70
-986.738,256.264,999.0,999.0,-0.37,0.27,0,2.0647772304864564e-14
2477.156,1865.239,999.0,999.0,-0.7,0.28,0,3.3261126393776645e-82
3756.913,3990.108,999.0,999.0,-0.63,0.25,0,3.442894019977162e-272
4091.908,3277.559,52.607,4.65,-0.62,0.28,0,6.393576068176796e-257
4867.791,2439.158,999.0,999.0,-0.66,0.29,0,9.867370913483183e-290
-684.702,-4298.524,999.0,999.0,-0.78,0.29,0,1.0295899638322826e-169
-1263.799,1046.625,35.704,2.95,-0.69,0.2,0,1.8394262805400578e-27
598.242,1270.126,999.0,999.0,-0.63,0.26,0,2.526468101971443e-10
811.322,-3042.836,999.0,999.0,-0.78,0.22,0,1.4259432272899637e-78
-4259.391,-19.551,999.0,999.0,-0.58,0.29,0,1.4636328558395752e-220
-4018.169,2336.592,999.0,999.0,-1.07,0.29,0,7.932104049300236e-221
-267.329,4243.621,999.0,999.0,-0.25,0.25,0,7.116772959939415e-133
2846.435,528.133,999.0,999.0,-0.58,0.22,0,2.162181693934706e-74
-849.905,1584.175,999.0,999.0,-0.57,0.28,0,1.405644989394933e-25
-3445.528,-4790.519,999.0,999.0,-0.66,0.26,0,0.0
-711.801,993.883,999.0,999.0,-0.93,0.27,0,1.0788579149810411e-12
-703.986,1590.257,999.0,999.0,-0.51,0.24,0,8.880262707306687e-23
-1665.294,-3015.115,999.0,999.0,-0.99,0.23,0,1.1905201843005176e-125
-3797.855,3177.743,12.57,4.2,-0.74,0.26,0,1.0660103593883194e-231
-4656.436,1021.67,999.0,999.0,-0.74,0.21,0,8.800905494092879e-260
2670.553,3772.112,-45.232,6.16,-1.3,0.24,0,1.313644458015073e-181
4841.888,-2172.164,999.0,999.0,-0.29,0.2,0,1.0973731179957575e-253
-1162.677,3083.169,999.0,999.0,-0.92,0.28,0,5.262412168728178e-83
73.333,-554.939,999.0,999.0,-0.83,0.23,0,0.041951023599091
-4115.668,1868.905,999.0,999.0,-0.84,0.24,0,4.737113685909714e-218
-1712.095,-1156.78,999.0,999.0,-1.15,0.25,0,9.693459040635605e-57
-4250.169,-167.284,999.0,999.0,-1.12,0.29,0,3.4414010692131286e-221
4880.245,1331.872,999.0,999.0,-0.79,0.21,0,5.13642844459148e-252
1104.319,-861.498,999.0,999.0,-1.3,0.28,0,2.5382161490871027e-12
-242.85,-354.148,999.0,999.0,-0.88,0.22,0,0.010321621170728388
-3084.476,-4206.83,-66.28,4.01,-0.68,0.21,0,8.573489277134338e-291
3732.075,1368.895,999.0,999.0,-0.88,0.29,0,3.1439634987020626e-149
434.546,3472.566,999.0,999.0,-1.04,0.27,0,1.1595083617819156e-88
-4156.258,1105.349,-59.357,3.13,-0.85,0.23,0,2.1128845531432195e-210
3251.854,-1389.909,999.0,999.0,-0.28,0.3,0,1.7149789923801197e-107
3863.358,2837.646,999.0,999.0,-0.63,0.24,0,3.4180669866164255e-214
-4080.328,1267.721,999.0,999.0,-0.72,0.3,0,5.883239525251346e-205
3045.463,4445.029,999.0,999.0,-0.32,0.29,0,1.0290463580547237e-250
2500.877,3430.785,41.383,3.19,-0.57,0.29,0,6.853121571926839e-152
-1421.322,-2734.974,-16.773,4.3,-0.51,0.25,0,8.066082728778159e-101
4901.169,-4007.068,999.0,999.0,-0.71,0.21,0,0.0
704.762,2490.903,999.0,999.0,-0.17,0.29,0,1.6409773581350628e-46
2228.535,-1877.252,999.0,999.0,-0.52,0.29,0,1.8388335939350076e-66
-4035.317,-2900.856,999.0,999.0,-0.67,0.2,0,7.419319111077577e-291
-1603.936,4546.786,999.0,999.0,-0.62,0.21,0,1.1118597560781258e-178
129.468,468.684,999.0,999.0,-0.88,0.2,0,0.9841775493098894
-2234.168,2032.445,999.0,999.0,-0.76,0.25,0,7.943527552122774e-87
4792.77,-3756.526,999.0,999.0,-0.81,0.29,0,4.94065646e-316
4084.914,-2620.792,999.0,999.0,-0.81,0.22,0,3.4698029751476837e-202
381.079,-1133.012,7.01,3.88,-0.84,0.28,0,1.996505859850234e-10
-4367.707,1772.23,999.0,999.0,-1.08,0.3,0,4.06897118207016e-240
412.168,-940.524,999.0,999.0,-0.38,0.25,0,5.953311912138489e-07
4825.202,4613.384,999.0,999.0,-0.94,0.27,0,0.0
1501.347,-15.714,999.0,999.0,-0.94,0.28,0,6.842616616211298e-15
1075.42,-1851.597,999.0,999.0,-0.82,0.23,0,5.945404007108862e-34
-4757.004,-3277.533,999.0,999.0,-0.49,0.22,0,0.0
3588.856,4814.78,999.0,999.0,-0.21,0.28,0,0.0
3619.162,459.828,999.0,999.0,-0.86,0.29,0,2.1628369459509326e-124
-3499.746,4523.223,-56.017,4.67,-1.26,0.27,0,5.62964707941364e-280
4513.154,-4254.167,999.0,999.0,-0.48,0.22,0,0.0
-1895.421,-3798.936,999.0,999.0,-0.8,0.29,0,1.1263621294312631e-183
-2252.699,4531.336,999.0,999.0,-0.56,0.24,0,5.1126382712512465e-204
-2309.962,-3457.088,999.0,999.0,-0.6,0.25,0,1.2642720834050523e-185
2600.79,-2440.334,999.0,999.0,-0.8,0.23,0,2.357854019433443e-101
2823.678,96.393,999.0,999.0,-0.88,0.2,0,4.398258402551171e-70
-823.183,741.355,999.0,999.0,-0.72,0.21,0,1.9683558947455023e-12
-2849.256,80.218,999.0,999.0,-0.68,0.29,0,1.0237141796706538e-102
647.879,1867.915,999.0,999.0,-1.0,0.25,0,5.782480380863446e-25
-3517.643,1732.263,999.0,999.0,-0.54,0.2,0,8.48080850214064e-164
588.35,3960.649,999.0,999.0,-1.17,0.24,0,1.457568236264389e-118
-2493.139,-2537.368,18.624,4.23,-1.16,0.3,0,1.508513854080413e-147
3102.89,4264.856,999.0,999.0,-0.81,0.2,0,1.106315493240752e-241
-1853.048,2115.982,999.0,999.0,-0.79,0.24,0,3.128607904437629e-71
1434.053,-1620.791,999.0,999.0,-0.42,0.23,0,2.652370723582333e-34
1402.106,3779.295,999.0,999.0,-0.61,0.24,0,1.825863690704394e-125
-1670.115,4372.596,999.0,999.0,-1.21,0.27,0,2.033138195419679e-169
-2571.738,2640.265,999.0,999.0,-0.7,0.23,0,3.7324159778800576e-124
2775.611,-609.683,999.0,999.0,-0.57,0.25,0,6.019208152527042e-69
-1595.215,4279.693,999.0,999.0,-0.9,0.27,0,7.119601519729624e-161
-3989.789,1733.94,-3.115,3.87,-0.5,0.25,0,7.424329681095616e-204
-3086.905,-4153.35,-28.466,5.19,-0.72,0.23,0,4.858964812780105e-287
-4335.382,-934.256,3.025,4.59,-0.93,0.2,0,2.4630866503167636e-243
1512.376,361.207,999.0,999.0,0.1,0.21,0,3.2125490868838547e-16
109.657,1260.197,999.0,999.0,-0.55,0.24,0,3.700250696201037e-08
-128.883,3929.723,-48.108,4.65,-0.46,0.23,0,9.530174118703802e-113
-4823.224,-3228.221,999.0,999.0,-1.09,0.27,0,0.0
-1303.546,3130.77,999.0,999.0,-0.95,0.2,0,4.597738512437449e-89
2610.242,-4108.113,999.0,999.0,-0.79,0.25,0,4.002006478261152e-186
-3642.785,-2946.853,999.0,999.0,-0.15,0.25,0,1.472328952609887e-256
1876.158,1723.57,999.0,999.0,-0.55,0.21,0,3.387426544757315e-51
4004.833,-807.207,999.0,999.0,-1.16,0.29,0,3.117727042618688e-153
2105.848,-1109.904,7.68,2.61,-0.89,0.22,0,4.148664918063314e-44
1032.771,4490.985,999.0,999.0,0.07,0.27,0,5.628877011388811e-162
2575.43,2324.392,999.0,999.0,-0.74,0.23,0,1.9813419223060433e-103
-2760.826,1398.338,-68.917,4.08,-0.74,0.24,0,1.193430779236327e-103
2117.083,-3779.683,999.0,999.0,-0.57,0.26,0,3.09798926147922e-146
-3556.379,-2899.699,999.0,999.0,-0.8,0.29,0,2.4769804537874425e-246
831.709,-2358.297,999.0,999.0,-1.02,0.28,0,1.6654795756250084e-48
-4897.236,-1225.88,999.0,999.0,-0.72,0.26,0,9.40997429069e-312
-17.298,1545.129,999.0,999.0,-0.79,0.22,0,3.4329808237248813e-14
1339.073,-440.506,999.0,999.0,-0.81,0.26,0,1.8844799739120152e-12
2479.681,-2083.673,999.0,999.0,-0.93,0.27,0,1.955301363093213e-83
652.163,1343.243,999.0,999.0,-0.94,0.28,0,2.750477582711427e-12
-3837.798,1496.828,999.0,999.0,-0.8,0.25,0,2.7123659590547546e-186
-3224.857,1903.906,999.0,999.0,-1.25,0.24,0,3.8737632540051424e-145
-1483.803,-4991.924,2.082,5.18,-0.58,0.2,0,5.672992332942442e-253
2152.723,3485.032,999.0,999.0,-1.26,0.29,0,2.1959076838076215e-137
4263.806,-2399.877,-4.177,4.65,-1.79,0.27,0,7.945753012951663e-209
-1998.213,-161.687,999.0,999.0,-0.71,0.28,0,1.4932272142322854e-54
-3692.282,134.648,107.046,5.1,-0.86,0.21,0,4.151896843707724e-167
579.111,2248.699,999.0,999.0,-0.54,0.24,0,3.558726496035433e-36
-531.574,3616.226,46.119,4.15,-0.61,0.29,0,1.3505897781080276e-97
1604.688,159.097,999.0,999.0,-0.58,0.23,0,4.991981418722526e-18
2863.796,-1308.703,11.685,4.2,-1.02,0.28,0,4.7639001711948885e-83
-1619.239,-2036.813,999.0,999.0,-0.65,0.25,0,2.2905616439410667e-79
-2001.225,-4190.982,999.0,999.0,-0.35,0.25,0,1.6995262293329215e-216
-1905.092,1790.097,999.0,999.0,-1.15,0.24,0,4.651085232496357e-65
1148.047,-2239.81,999.0,999.0,-0.76,0.2,0,5.4042125092096814e-48
4935.083,1571.071,-8.487,4.07,-0.75,0.24,0,1.7597753170676694e-264
3422.325,-3485.405,999.0,999.0,-0.88,0.22,0,6.15098811311528e-194
2173.486,-1354.186,999.0,999.0,-0.47,0.25,0,2.5085285961606697e-51
-682.303,-3001.56,999.0,999.0,-1.15,0.22,0,1.0153643328896069e-89
4974.684,-3953.592,999.0,999.0,-1.31,0.28,0,0.0
-1414.809,-2405.244,-27.078,3.84,-0.44,0.3,0,1.531532212506424e-85
-2574.273,-76.922,999.0,999.0,-0.41,0.24,0,6.0995042582440506e-86
-1248.7,1383.701,999.0,999.0,-0.65,0.25,0,4.4556359576914824e-32
-2909.793,1951.512,999.0,999.0,-0.59,0.2,0,2.2977120776183663e-124
950.065,4757.89,999.0,999.0,-0.86,0.23,0,1.579659280350296e-179
-2613.776,1842.194,999.0,999.0,-1.12,0.21,0,3.6604966939094814e-103
4961.12,654.491,-63.127,3.81,-0.41,0.22,0,4.3050210774376123e-246
-4378.704,2381.742,999.0,999.0,-0.38,0.29,0,7.723059079460227e-256
4889.729,1189.547,-59.588,4.2,-0.74,0.27,0,2.1531551594473193e-249
4532.997,-572.359,999.0,999.0,-0.55,0.23,0,2.842924028195821e-197
2369.904,1566.031,999.0,999.0,0.14,0.29,0,2.9545030202055655e-68
2179.045,-4662.048,999.0,999.0,-0.14,0.29,0,5.980917951101214e-207
-463.943,4008.141,999.0,999.0,-0.75,0.23,0,1.7422064303293452e-119
3999.367,-2966.16,999.0,999.0,-0.69,0.27,0,1.5133352061811026e-209
4760.667,-1484.747,999.0,999.0,-0.54,0.26,0,2.7568222490296878e-229
-4236.832,-2637.704,999.0,999.0,-0.73,0.29,0,4.272147686465885e-297
-4888.634,3055.646,999.0,999.0,-0.38,0.23,0,0.0
1357.168,-3359.993,999.0,999.0,-0.64,0.23,0,3.908486445340247e-102
-4648.972,261.327,999.0,999.0,-0.95,0.22,0,1.8668083847656296e-258
4974.998,4627.554,999.0,999.0,-0.21,0.28,0,0.0
3109.723,3561.999,999.0,999.0,-1.2,0.28,0,1.4354261838902126e-196
4229.122,-1009.865,999.0,999.0,-0.87,0.28,0,6.385990852288189e-174
-1452.259,-3272.922,-27.336,4.9,-0.5,0.3,0,2.4355672513515117e-130
4829.323,2120.661,999.0,999.0,-0.98,0.29,0,1.5510816610683198e-272
-2139.455,1927.496,999.0,999.0,-0.19,0.26,0,2.348275009688892e-79
501.602,4220.698,999.0,999.0,-0.61,0.26,0,4.813281967196256e-134
4331.635,788.514,999.0,999.0,-0.71,0.2,0,2.421000667045755e-187
-3587.968,4944.309,999.0,999.0,-0.55,0.27,0,3.952525167e-315
993.614,-2234.147,-31.483,3.04,-1.21,0.26,0,1.3991627961857509e-45
-2498.431,-4129.982,999.0,999.0,-0.81,0.24,0,1.862968815204179e-242
-4152.166,4279.602,999.0,999.0,-0.84,0.27,0,0.0
-687.446,524.331,999.0,999.0,-0.8,0.3,0,3.838639556816027e-08
270.977,4956.407,-25.387,5.42,-0.17,0.3,0,2.5993928025459266e-184
-3189.173,2675.12,999.0,999.0,-0.67,0.26,0,4.212008480870141e-165
-1767.755,-2895.407,999.0,999.0,-0.71,0.28,0,2.76556613001723e-124
4507.212,1165.007,999.0,999.0,-0.56,0.24,0,4.421048282751531e-211
1567.453,927.003,999.0,999.0,-1.22,0.24,0,1.2325679735021582e-23
2600.578,1755.612,999.0,999.0,-0.52,0.3,0,2.3663811402267878e-85
-2268.833,1834.544,999.0,999.0,-0.97,0.2,0,1.1405872921122593e-83
-4286.362,4771.181,52.919,6.23,-0.73,0.25,0,0.0
46.329,4313.708,999.0,999.0,-1.21,0.21,0,4.926785530244079e-137
-2923.98,-4705.312,999.0,999.0,-0.71,0.23,0,0.0
4133.047,2301.821,999.0,999.0,-1.14,0.26,0,2.9500316123356457e-213
-3719.938,2058.473,12.935,3.09,-0.96,0.22,0,1.4183798261414715e-187
-758.562,3996.996,999.0,999.0,-0.74,0.27,0,1.4289940186892131e-122
4967.764,1439.215,999.0,999.0,-0.29,0.29,0,4.849228825067127e-264
